day,bucket,n,room_count,realized_makespan,algo,seed,opt_makespan,patients_with_extra_wait,avg_extra_wait_min,cpu_s
2023-09-30,15,15,1,457.76666666666665,GA,0,284.25,15,109.2244,15.42
2023-09-30,15,15,1,457.76666666666665,GA,1,284.25,15,109.2244,15.65
2023-09-30,15,15,1,457.76666666666665,GA,2,284.25,15,109.2667,15.34
2023-09-30,15,15,1,457.76666666666665,GA,3,284.25,15,109.2244,15.37
2023-09-30,15,15,1,457.76666666666665,GA,4,284.25,15,109.2244,15.41
2023-09-30,15,15,1,457.76666666666665,GA,5,284.25,15,109.2244,15.5
2023-09-30,15,15,1,457.76666666666665,GA,6,284.25,15,109.2244,15.28
2023-09-30,15,15,1,457.76666666666665,GA,7,284.25,15,109.2244,15.28
2023-09-30,15,15,1,457.76666666666665,GA,8,284.25,15,109.2244,15.47
2023-09-30,15,15,1,457.76666666666665,GA,9,284.25,15,109.2244,15.58
2023-09-30,15,15,1,457.76666666666665,dPSO,0,284.25,15,111.6433,18.83
2023-09-30,15,15,1,457.76666666666665,dPSO,1,284.25,15,111.8689,19.21
2023-09-30,15,15,1,457.76666666666665,dPSO,2,284.25,15,110.3911,18.85
2023-09-30,15,15,1,457.76666666666665,dPSO,3,284.25,15,112.7411,19.08
2023-09-30,15,15,1,457.76666666666665,dPSO,4,284.25,15,111.6711,19.37
2023-09-30,15,15,1,457.76666666666665,dPSO,5,284.25,15,112.4522,19.07
2023-09-30,15,15,1,457.76666666666665,dPSO,6,284.25,15,111.7278,19.12
2023-09-30,15,15,1,457.76666666666665,dPSO,7,284.25,15,111.9267,19.27
2023-09-30,15,15,1,457.76666666666665,dPSO,8,284.25,15,112.3033,18.99
2023-09-30,15,15,1,457.76666666666665,dPSO,9,284.25,15,110.9667,19.23
2023-09-30,15,15,1,457.76666666666665,SBOA,0,284.25,15,109.2244,18.71
2023-09-30,15,15,1,457.76666666666665,SBOA,1,284.25,15,109.2244,18.41
2023-09-30,15,15,1,457.76666666666665,SBOA,2,284.25,15,109.2244,19.54
2023-09-30,15,15,1,457.76666666666665,SBOA,3,284.25,15,109.2244,19.01
2023-09-30,15,15,1,457.76666666666665,SBOA,4,284.25,15,109.2244,19.11
2023-09-30,15,15,1,457.76666666666665,SBOA,5,284.25,15,109.2244,19.68
2023-09-30,15,15,1,457.76666666666665,SBOA,6,284.25,15,109.2244,18.81
2023-09-30,15,15,1,457.76666666666665,SBOA,7,284.25,15,109.2244,18.02
2023-09-30,15,15,1,457.76666666666665,SBOA,8,284.25,15,109.2244,19.23
2023-09-30,15,15,1,457.76666666666665,SBOA,9,284.25,15,109.2244,18.68
2023-09-30,15,15,1,457.76666666666665,dMShOA,0,284.25,15,110.2489,17.31
2023-09-30,15,15,1,457.76666666666665,dMShOA,1,284.25,15,109.8022,17.21
2023-09-30,15,15,1,457.76666666666665,dMShOA,2,284.25,15,109.9156,17.31
2023-09-30,15,15,1,457.76666666666665,dMShOA,3,284.25,15,109.6678,17.47
2023-09-30,15,15,1,457.76666666666665,dMShOA,4,284.25,15,110.42,17.43
2023-09-30,15,15,1,457.76666666666665,dMShOA,5,284.25,15,109.6556,17.35
2023-09-30,15,15,1,457.76666666666665,dMShOA,6,284.25,15,110.0722,17.32
2023-09-30,15,15,1,457.76666666666665,dMShOA,7,284.25,15,110.4978,17.19
2023-09-30,15,15,1,457.76666666666665,dMShOA,8,284.25,15,109.9189,17.13
2023-09-30,15,15,1,457.76666666666665,dMShOA,9,284.25,15,109.8233,17.44
2020-05-12,15,14,3,647.5,GA,0,486.48333333333335,4,5.4625,18.2
2020-05-12,15,14,3,647.5,GA,1,446.55000000000007,9,10.1185,18.0
2020-05-12,15,14,3,647.5,GA,2,510.5833333333333,4,7.8416,17.96
2020-05-12,15,14,3,647.5,GA,3,512.4166666666666,7,7.419,18.11
2020-05-12,15,14,3,647.5,GA,4,453.85,5,11.6233,18.08
2020-05-12,15,14,3,647.5,GA,5,499.28333333333336,1,7.1,18.05
2020-05-12,15,14,3,647.5,GA,6,541.65,5,7.5467,18.04
2020-05-12,15,14,3,647.5,GA,7,450.7333333333333,1,2.1333,18.15
2020-05-12,15,14,3,647.5,GA,8,502.1833333333333,4,4.7583,18.09
2020-05-12,15,14,3,647.5,GA,9,482.7666666666667,9,5.6685,18.19
2020-05-12,15,14,3,647.5,dPSO,0,446.05,5,12.48,19.11
2020-05-12,15,14,3,647.5,dPSO,1,458.1,10,11.7983,19.05
2020-05-12,15,14,3,647.5,dPSO,2,479.1,7,11.5405,19.19
2020-05-12,15,14,3,647.5,dPSO,3,486.31666666666666,8,24.5042,19.19
2020-05-12,15,14,3,647.5,dPSO,4,507.23333333333335,11,28.2833,19.43
2020-05-12,15,14,3,647.5,dPSO,5,450.9666666666667,10,42.535,19.23
2020-05-12,15,14,3,647.5,dPSO,6,411.58333333333337,14,107.3679,19.39
2020-05-12,15,14,3,647.5,dPSO,7,428.3,13,48.6743,19.38
2020-05-12,15,14,3,647.5,dPSO,8,417.28333333333336,13,39.7654,19.43
2020-05-12,15,14,3,647.5,dPSO,9,562.2666666666667,6,30.7889,19.15
2020-05-12,15,14,3,647.5,SBOA,0,470.78333333333336,1,0.0167,21.52
2020-05-12,15,14,3,647.5,SBOA,1,432.1666666666666,6,4.5778,21.36
2020-05-12,15,14,3,647.5,SBOA,2,437.1333333333333,9,4.5963,21.48
2020-05-12,15,14,3,647.5,SBOA,3,508.08333333333337,0,0.0,21.58
2020-05-12,15,14,3,647.5,SBOA,4,465.25,3,1.8056,21.6
2020-05-12,15,14,3,647.5,SBOA,5,495.6666666666667,4,11.3917,21.23
2020-05-12,15,14,3,647.5,SBOA,6,467.25000000000006,4,1.8958,21.19
2020-05-12,15,14,3,647.5,SBOA,7,463.6666666666667,1,1.05,21.26
2020-05-12,15,14,3,647.5,SBOA,8,491.2833333333334,1,2.7167,21.21
2020-05-12,15,14,3,647.5,SBOA,9,490.3333333333333,5,8.3766,21.26
2020-05-12,15,14,3,647.5,dMShOA,0,468.78333333333336,5,38.8433,19.16
2020-05-12,15,14,3,647.5,dMShOA,1,494.83333333333337,7,21.2333,18.88
2020-05-12,15,14,3,647.5,dMShOA,2,471.56666666666666,8,29.1271,18.94
2020-05-12,15,14,3,647.5,dMShOA,3,491.4166666666667,8,26.0312,18.8
2020-05-12,15,14,3,647.5,dMShOA,4,574.45,5,12.9667,19.01
2020-05-12,15,14,3,647.5,dMShOA,5,528.7333333333333,8,21.9312,18.87
2020-05-12,15,14,3,647.5,dMShOA,6,487.45,10,21.7867,19.01
2020-05-12,15,14,3,647.5,dMShOA,7,503.05,10,16.6517,18.84
2020-05-12,15,14,3,647.5,dMShOA,8,472.56666666666666,8,24.7958,19.0
2020-05-12,15,14,3,647.5,dMShOA,9,479.56666666666666,8,24.7688,18.82
2020-12-28,15,15,5,499.6833333333333,GA,0,358.0,4,7.9083,21.05
2020-12-28,15,15,5,499.6833333333333,GA,1,365.0166666666667,4,3.3292,20.86
2020-12-28,15,15,5,499.6833333333333,GA,2,312.65000000000003,6,16.2611,20.88
2020-12-28,15,15,5,499.6833333333333,GA,3,334.01666666666665,4,6.9958,20.93
2020-12-28,15,15,5,499.6833333333333,GA,4,333.6,6,13.8111,20.94
2020-12-28,15,15,5,499.6833333333333,GA,5,377.53333333333336,4,5.0,21.06
2020-12-28,15,15,5,499.6833333333333,GA,6,327.90000000000003,4,3.9417,21.04
2020-12-28,15,15,5,499.6833333333333,GA,7,397.6666666666667,9,8.7685,20.91
2020-12-28,15,15,5,499.6833333333333,GA,8,376.5333333333333,6,9.7639,20.81
2020-12-28,15,15,5,499.6833333333333,GA,9,349.5833333333333,7,15.6571,20.89
2020-12-28,15,15,5,499.6833333333333,dPSO,0,371.9666666666667,7,15.8881,22.05
2020-12-28,15,15,5,499.6833333333333,dPSO,1,373.75,13,14.6436,21.79
2020-12-28,15,15,5,499.6833333333333,dPSO,2,353.0,15,34.3811,22.06
2020-12-28,15,15,5,499.6833333333333,dPSO,3,356.25000000000006,6,15.2945,22.0
2020-12-28,15,15,5,499.6833333333333,dPSO,4,410.8333333333333,4,4.5,22.33
2020-12-28,15,15,5,499.6833333333333,dPSO,5,325.28333333333336,10,19.605,21.89
2020-12-28,15,15,5,499.6833333333333,dPSO,6,361.6666666666667,5,11.7967,22.22
2020-12-28,15,15,5,499.6833333333333,dPSO,7,394.3,7,18.0309,22.07
2020-12-28,15,15,5,499.6833333333333,dPSO,8,348.5666666666667,9,22.4389,22.12
2020-12-28,15,15,5,499.6833333333333,dPSO,9,393.31666666666666,12,14.5347,22.3
2020-12-28,15,15,5,499.6833333333333,SBOA,0,324.1,5,7.8867,26.9
2020-12-28,15,15,5,499.6833333333333,SBOA,1,345.8333333333333,1,4.5167,25.99
2020-12-28,15,15,5,499.6833333333333,SBOA,2,360.28333333333336,3,3.4389,23.71
2020-12-28,15,15,5,499.6833333333333,SBOA,3,370.7,2,3.8584,27.24
2020-12-28,15,15,5,499.6833333333333,SBOA,4,342.15,3,7.2833,24.35
2020-12-28,15,15,5,499.6833333333333,SBOA,5,318.15000000000003,9,11.663,23.26
2020-12-28,15,15,5,499.6833333333333,SBOA,6,376.8666666666667,0,0.0,26.98
2020-12-28,15,15,5,499.6833333333333,SBOA,7,339.08333333333337,6,12.7583,24.26
2020-12-28,15,15,5,499.6833333333333,SBOA,8,325.91666666666663,4,1.325,25.71
2020-12-28,15,15,5,499.6833333333333,SBOA,9,352.35,4,2.7167,25.96
2020-12-28,15,15,5,499.6833333333333,dMShOA,0,373.9666666666667,10,15.8617,20.87
2020-12-28,15,15,5,499.6833333333333,dMShOA,1,483.1666666666667,8,12.625,20.67
2020-12-28,15,15,5,499.6833333333333,dMShOA,2,401.9833333333333,5,21.8733,20.95
2020-12-28,15,15,5,499.6833333333333,dMShOA,3,363.28333333333336,7,17.8524,20.96
2020-12-28,15,15,5,499.6833333333333,dMShOA,4,352.4833333333333,7,34.4524,20.88
2020-12-28,15,15,5,499.6833333333333,dMShOA,5,462.8833333333334,6,13.6361,20.89
2020-12-28,15,15,5,499.6833333333333,dMShOA,6,372.23333333333335,8,21.7042,21.03
2020-12-28,15,15,5,499.6833333333333,dMShOA,7,354.5,8,30.3354,21.15
2020-12-28,15,15,5,499.6833333333333,dMShOA,8,380.75,7,16.4071,21.24
2020-12-28,15,15,5,499.6833333333333,dMShOA,9,374.65,9,19.9222,21.22
2020-12-29,15,14,5,728.8333333333334,GA,0,297.4833333333333,6,8.5333,19.52
2020-12-29,15,14,5,728.8333333333334,GA,1,256.6333333333333,6,8.9945,19.62
2020-12-29,15,14,5,728.8333333333334,GA,2,342.6166666666666,3,14.4167,19.68
2020-12-29,15,14,5,728.8333333333334,GA,3,349.5333333333333,8,7.1354,19.66
2020-12-29,15,14,5,728.8333333333334,GA,4,276.1833333333334,6,12.0,19.67
2020-12-29,15,14,5,728.8333333333334,GA,5,304.6666666666667,7,14.3476,19.89
2020-12-29,15,14,5,728.8333333333334,GA,6,353.1,6,3.1,19.65
2020-12-29,15,14,5,728.8333333333334,GA,7,329.1666666666667,3,5.0556,19.79
2020-12-29,15,14,5,728.8333333333334,GA,8,297.15,8,10.1604,19.67
2020-12-29,15,14,5,728.8333333333334,GA,9,299.31666666666666,8,12.2437,19.85
2020-12-29,15,14,5,728.8333333333334,dPSO,0,305.78333333333336,11,17.7091,20.91
2020-12-29,15,14,5,728.8333333333334,dPSO,1,291.56666666666666,7,16.3191,20.84
2020-12-29,15,14,5,728.8333333333334,dPSO,2,407.78333333333336,8,19.5438,20.77
2020-12-29,15,14,5,728.8333333333334,dPSO,3,353.8,9,24.2593,21.09
2020-12-29,15,14,5,728.8333333333334,dPSO,4,293.8333333333333,8,13.3771,20.99
2020-12-29,15,14,5,728.8333333333334,dPSO,5,299.6166666666666,7,21.9214,20.76
2020-12-29,15,14,5,728.8333333333334,dPSO,6,255.83333333333331,12,23.1417,20.88
2020-12-29,15,14,5,728.8333333333334,dPSO,7,297.15,8,15.2417,21.0
2020-12-29,15,14,5,728.8333333333334,dPSO,8,300.2833333333333,6,15.8306,20.87
2020-12-29,15,14,5,728.8333333333334,dPSO,9,325.05,5,9.2767,21.06
2020-12-29,15,14,5,728.8333333333334,SBOA,0,342.81666666666666,3,3.6167,22.98
2020-12-29,15,14,5,728.8333333333334,SBOA,1,261.9,3,3.2,24.11
2020-12-29,15,14,5,728.8333333333334,SBOA,2,350.45,3,1.0,24.71
2020-12-29,15,14,5,728.8333333333334,SBOA,3,295.03333333333336,0,0.0,25.74
2020-12-29,15,14,5,728.8333333333334,SBOA,4,288.06666666666666,1,2.1333,23.22
2020-12-29,15,14,5,728.8333333333334,SBOA,5,303.2166666666667,3,5.1944,21.93
2020-12-29,15,14,5,728.8333333333334,SBOA,6,273.53333333333336,3,1.4667,24.3
2020-12-29,15,14,5,728.8333333333334,SBOA,7,328.4833333333333,1,3.0,23.51
2020-12-29,15,14,5,728.8333333333334,SBOA,8,332.6166666666666,2,5.3334,22.23
2020-12-29,15,14,5,728.8333333333334,SBOA,9,300.6666666666667,4,4.2792,24.91
2020-12-29,15,14,5,728.8333333333334,dMShOA,0,351.43333333333334,6,21.0056,19.76
2020-12-29,15,14,5,728.8333333333334,dMShOA,1,373.85,4,17.1583,19.85
2020-12-29,15,14,5,728.8333333333334,dMShOA,2,277.81666666666666,11,15.1318,19.7
2020-12-29,15,14,5,728.8333333333334,dMShOA,3,384.1,3,8.0611,19.72
2020-12-29,15,14,5,728.8333333333334,dMShOA,4,350.4166666666667,8,10.5042,19.85
2020-12-29,15,14,5,728.8333333333334,dMShOA,5,290.45,8,14.5729,19.85
2020-12-29,15,14,5,728.8333333333334,dMShOA,6,318.7333333333333,8,11.5375,19.95
2020-12-29,15,14,5,728.8333333333334,dMShOA,7,383.7,8,15.9771,19.58
2020-12-29,15,14,5,728.8333333333334,dMShOA,8,349.1333333333333,11,17.4561,19.91
2020-12-29,15,14,5,728.8333333333334,dMShOA,9,373.25,3,32.4389,19.82
2021-01-04,15,16,5,534.5,GA,0,511.0,2,6.0834,21.98
2021-01-04,15,16,5,534.5,GA,1,507.01666666666665,5,16.4933,22.17
2021-01-04,15,16,5,534.5,GA,2,492.01666666666665,6,20.1333,22.21
2021-01-04,15,16,5,534.5,GA,3,483.73333333333335,10,27.08,22.24
2021-01-04,15,16,5,534.5,GA,4,447.6666666666666,5,22.0233,22.23
2021-01-04,15,16,5,534.5,GA,5,454.3333333333333,9,29.8982,22.25
2021-01-04,15,16,5,534.5,GA,6,504.2166666666666,6,23.3806,22.24
2021-01-04,15,16,5,534.5,GA,7,454.5833333333333,7,14.3714,22.14
2021-01-04,15,16,5,534.5,GA,8,527.7833333333333,10,21.49,22.1
2021-01-04,15,16,5,534.5,GA,9,492.55,9,5.9167,22.38
2021-01-04,15,16,5,534.5,dPSO,0,444.81666666666666,9,20.1315,23.6
2021-01-04,15,16,5,534.5,dPSO,1,467.1833333333333,9,18.2278,23.29
2021-01-04,15,16,5,534.5,dPSO,2,502.3666666666667,5,20.21,23.51
2021-01-04,15,16,5,534.5,dPSO,3,419.31666666666666,15,70.5711,23.53
2021-01-04,15,16,5,534.5,dPSO,4,447.0,10,38.745,23.44
2021-01-04,15,16,5,534.5,dPSO,5,437.35,12,45.7778,23.66
2021-01-04,15,16,5,534.5,dPSO,6,522.0333333333333,11,27.1061,23.36
2021-01-04,15,16,5,534.5,dPSO,7,529.0833333333333,13,27.3064,23.41
2021-01-04,15,16,5,534.5,dPSO,8,545.5999999999999,10,19.995,23.53
2021-01-04,15,16,5,534.5,dPSO,9,596.5,3,11.3167,23.46
2021-01-04,15,16,5,534.5,SBOA,0,443.3666666666667,1,2.2,26.62
2021-01-04,15,16,5,534.5,SBOA,1,518.9499999999999,0,0.0,28.49
2021-01-04,15,16,5,534.5,SBOA,2,489.3666666666667,0,0.0,27.84
2021-01-04,15,16,5,534.5,SBOA,3,448.65,6,11.0,24.66
2021-01-04,15,16,5,534.5,SBOA,4,489.4,2,2.8334,26.85
2021-01-04,15,16,5,534.5,SBOA,5,461.6666666666667,4,21.1458,25.47
2021-01-04,15,16,5,534.5,SBOA,6,583.4,3,12.3167,26.98
2021-01-04,15,16,5,534.5,SBOA,7,482.1833333333333,5,11.62,24.39
2021-01-04,15,16,5,534.5,SBOA,8,520.9666666666667,2,12.6667,26.13
2021-01-04,15,16,5,534.5,SBOA,9,442.7333333333333,8,9.325,24.44
2021-01-04,15,16,5,534.5,dMShOA,0,445.01666666666665,11,45.3651,22.06
2021-01-04,15,16,5,534.5,dMShOA,1,487.85,11,34.2667,22.25
2021-01-04,15,16,5,534.5,dMShOA,2,600.9333333333333,6,30.0806,22.28
2021-01-04,15,16,5,534.5,dMShOA,3,427.15,13,43.5743,22.25
2021-01-04,15,16,5,534.5,dMShOA,4,543.05,5,29.9633,22.17
2021-01-04,15,16,5,534.5,dMShOA,5,541.9666666666666,11,29.2227,22.08
2021-01-04,15,16,5,534.5,dMShOA,6,490.06666666666666,11,38.7833,22.14
2021-01-04,15,16,5,534.5,dMShOA,7,486.4,8,30.7771,22.4
2021-01-04,15,16,5,534.5,dMShOA,8,507.03333333333336,8,24.0042,22.38
2021-01-04,15,16,5,534.5,dMShOA,9,488.81666666666666,9,49.1963,22.15
2020-06-04,15,15,5,630.1166666666667,GA,0,419.7000000000001,6,12.1917,21.03
2020-06-04,15,15,5,630.1166666666667,GA,1,345.5333333333333,4,17.4875,20.9
2020-06-04,15,15,5,630.1166666666667,GA,2,392.05,4,9.0375,20.84
2020-06-04,15,15,5,630.1166666666667,GA,3,387.26666666666665,7,13.3548,20.98
2020-06-04,15,15,5,630.1166666666667,GA,4,342.8833333333333,3,22.4056,21.05
2020-06-04,15,15,5,630.1166666666667,GA,5,467.4333333333333,3,7.1333,21.02
2020-06-04,15,15,5,630.1166666666667,GA,6,431.3166666666667,7,13.4071,20.74
2020-06-04,15,15,5,630.1166666666667,GA,7,357.3166666666667,13,18.2897,20.97
2020-06-04,15,15,5,630.1166666666667,GA,8,393.65,4,10.3958,21.07
2020-06-04,15,15,5,630.1166666666667,GA,9,363.6333333333333,7,12.0738,21.05
2020-06-04,15,15,5,630.1166666666667,dPSO,0,411.6,2,3.95,22.09
2020-06-04,15,15,5,630.1166666666667,dPSO,1,345.4166666666667,13,32.8013,22.14
2020-06-04,15,15,5,630.1166666666667,dPSO,2,350.35,9,18.5611,22.34
2020-06-04,15,15,5,630.1166666666667,dPSO,3,427.55000000000007,10,23.3667,22.06
2020-06-04,15,15,5,630.1166666666667,dPSO,4,382.25,13,34.532,22.28
2020-06-04,15,15,5,630.1166666666667,dPSO,5,355.9,12,45.8583,21.9
2020-06-04,15,15,5,630.1166666666667,dPSO,6,348.2333333333333,12,22.7708,22.1
2020-06-04,15,15,5,630.1166666666667,dPSO,7,369.0833333333333,13,32.0564,22.09
2020-06-04,15,15,5,630.1166666666667,dPSO,8,398.6166666666667,9,9.9296,22.02
2020-06-04,15,15,5,630.1166666666667,dPSO,9,361.8,14,45.4726,22.1
2020-06-04,15,15,5,630.1166666666667,SBOA,0,329.2333333333333,5,16.1267,25.66
2020-06-04,15,15,5,630.1166666666667,SBOA,1,320.71666666666664,3,8.5556,23.62
2020-06-04,15,15,5,630.1166666666667,SBOA,2,357.9,1,2.5,22.71
2020-06-04,15,15,5,630.1166666666667,SBOA,3,405.0,9,13.4074,22.57
2020-06-04,15,15,5,630.1166666666667,SBOA,4,417.9333333333333,5,6.3666,22.67
2020-06-04,15,15,5,630.1166666666667,SBOA,5,388.8833333333333,4,6.4125,24.85
2020-06-04,15,15,5,630.1166666666667,SBOA,6,426.53333333333336,7,6.95,23.46
2020-06-04,15,15,5,630.1166666666667,SBOA,7,347.70000000000005,4,2.45,25.47
2020-06-04,15,15,5,630.1166666666667,SBOA,8,395.1166666666667,2,2.5583,24.42
2020-06-04,15,15,5,630.1166666666667,SBOA,9,335.4333333333333,2,10.9833,26.05
2020-06-04,15,15,5,630.1166666666667,dMShOA,0,367.7,12,23.1625,20.84
2020-06-04,15,15,5,630.1166666666667,dMShOA,1,423.0,10,20.9583,21.03
2020-06-04,15,15,5,630.1166666666667,dMShOA,2,374.55,12,23.6778,20.71
2020-06-04,15,15,5,630.1166666666667,dMShOA,3,383.78333333333336,13,30.6192,20.83
2020-06-04,15,15,5,630.1166666666667,dMShOA,4,420.26666666666665,11,26.0409,21.08
2020-06-04,15,15,5,630.1166666666667,dMShOA,5,363.7833333333333,7,36.6643,20.84
2020-06-04,15,15,5,630.1166666666667,dMShOA,6,350.3833333333333,9,36.55,21.07
2020-06-04,15,15,5,630.1166666666667,dMShOA,7,359.81666666666666,10,29.5067,20.82
2020-06-04,15,15,5,630.1166666666667,dMShOA,8,436.81666666666666,6,29.475,20.91
2020-06-04,15,15,5,630.1166666666667,dMShOA,9,369.98333333333335,7,34.85,20.93
2020-05-14,15,15,5,722.5833333333334,GA,0,747.4166666666667,6,13.6195,20.91
2020-05-14,15,15,5,722.5833333333334,GA,1,739.6666666666667,3,8.7,20.98
2020-05-14,15,15,5,722.5833333333334,GA,2,739.6666666666667,4,16.7042,20.98
2020-05-14,15,15,5,722.5833333333334,GA,3,739.6666666666667,4,12.3,20.67
2020-05-14,15,15,5,722.5833333333334,GA,4,739.6666666666667,6,10.2583,21.02
2020-05-14,15,15,5,722.5833333333334,GA,5,742.9833333333333,7,31.6619,20.9
2020-05-14,15,15,5,722.5833333333334,GA,6,739.6666666666667,8,12.7375,20.75
2020-05-14,15,15,5,722.5833333333334,GA,7,739.6666666666667,4,17.775,20.93
2020-05-14,15,15,5,722.5833333333334,GA,8,739.6666666666667,6,19.4333,20.95
2020-05-14,15,15,5,722.5833333333334,GA,9,739.6666666666667,4,8.5042,21.03
2020-05-14,15,15,5,722.5833333333334,dPSO,0,739.6666666666667,8,29.6438,22.13
2020-05-14,15,15,5,722.5833333333334,dPSO,1,739.6666666666667,3,9.65,22.24
2020-05-14,15,15,5,722.5833333333334,dPSO,2,739.6666666666667,3,13.3833,22.14
2020-05-14,15,15,5,722.5833333333334,dPSO,3,768.2166666666667,9,39.75,22.16
2020-05-14,15,15,5,722.5833333333334,dPSO,4,746.0166666666668,14,24.5321,22.13
2020-05-14,15,15,5,722.5833333333334,dPSO,5,764.4166666666666,11,16.6091,22.22
2020-05-14,15,15,5,722.5833333333334,dPSO,6,739.6666666666667,12,42.6361,22.35
2020-05-14,15,15,5,722.5833333333334,dPSO,7,739.6666666666667,5,16.09,22.18
2020-05-14,15,15,5,722.5833333333334,dPSO,8,739.6666666666667,9,20.3944,22.15
2020-05-14,15,15,5,722.5833333333334,dPSO,9,739.6666666666667,8,25.8854,22.27
2020-05-14,15,15,5,722.5833333333334,SBOA,0,739.6666666666667,0,0.0,27.14
2020-05-14,15,15,5,722.5833333333334,SBOA,1,739.6666666666667,0,0.0,23.69
2020-05-14,15,15,5,722.5833333333334,SBOA,2,739.6666666666667,0,0.0,23.59
2020-05-14,15,15,5,722.5833333333334,SBOA,3,739.6666666666667,3,11.8778,25.51
2020-05-14,15,15,5,722.5833333333334,SBOA,4,739.6666666666667,0,0.0,23.66
2020-05-14,15,15,5,722.5833333333334,SBOA,5,739.6666666666667,2,7.6667,24.32
2020-05-14,15,15,5,722.5833333333334,SBOA,6,739.6666666666667,2,35.6084,27.22
2020-05-14,15,15,5,722.5833333333334,SBOA,7,739.6666666666667,6,11.4306,22.01
2020-05-14,15,15,5,722.5833333333334,SBOA,8,739.6666666666667,0,0.0,26.2
2020-05-14,15,15,5,722.5833333333334,SBOA,9,739.6666666666667,0,0.0,27.19
2020-05-14,15,15,5,722.5833333333334,dMShOA,0,884.5166666666668,10,23.8917,20.98
2020-05-14,15,15,5,722.5833333333334,dMShOA,1,739.6666666666667,8,32.7604,20.9
2020-05-14,15,15,5,722.5833333333334,dMShOA,2,739.6666666666667,6,27.8611,20.87
2020-05-14,15,15,5,722.5833333333334,dMShOA,3,748.6666666666667,13,26.7718,20.94
2020-05-14,15,15,5,722.5833333333334,dMShOA,4,739.6666666666667,9,32.0685,20.87
2020-05-14,15,15,5,722.5833333333334,dMShOA,5,750.85,11,49.9318,20.98
2020-05-14,15,15,5,722.5833333333334,dMShOA,6,750.4000000000001,7,51.1881,21.21
2020-05-14,15,15,5,722.5833333333334,dMShOA,7,772.0833333333334,4,34.6125,21.12
2020-05-14,15,15,5,722.5833333333334,dMShOA,8,777.8166666666667,12,23.7125,20.94
2020-05-14,15,15,5,722.5833333333334,dMShOA,9,764.6666666666666,9,47.1296,21.17
2021-04-06,20,20,5,527.05,GA,0,457.7166666666667,11,15.7167,27.65
2021-04-06,20,20,5,527.05,GA,1,538.5000000000001,5,16.81,27.75
2021-04-06,20,20,5,527.05,GA,2,429.3833333333333,9,19.1315,27.55
2021-04-06,20,20,5,527.05,GA,3,418.2,13,13.0808,27.56
2021-04-06,20,20,5,527.05,GA,4,490.8666666666667,12,18.3264,27.34
2021-04-06,20,20,5,527.05,GA,5,472.78333333333336,6,12.5611,27.79
2021-04-06,20,20,5,527.05,GA,6,438.0833333333333,8,10.2938,27.56
2021-04-06,20,20,5,527.05,GA,7,448.45,14,24.7095,27.59
2021-04-06,20,20,5,527.05,GA,8,403.6833333333333,13,8.0577,27.51
2021-04-06,20,20,5,527.05,GA,9,441.28333333333336,12,16.307,27.74
2021-04-06,20,20,5,527.05,dPSO,0,612.1,12,21.3972,28.46
2021-04-06,20,20,5,527.05,dPSO,1,416.8,16,38.2781,28.91
2021-04-06,20,20,5,527.05,dPSO,2,550.3833333333333,15,57.8533,28.81
2021-04-06,20,20,5,527.05,dPSO,3,538.5000000000001,11,45.1985,28.52
2021-04-06,20,20,5,527.05,dPSO,4,429.9166666666667,13,32.9154,28.45
2021-04-06,20,20,5,527.05,dPSO,5,417.35,17,30.3461,28.73
2021-04-06,20,20,5,527.05,dPSO,6,550.5000000000001,11,24.5091,28.42
2021-04-06,20,20,5,527.05,dPSO,7,485.81666666666666,11,34.1879,28.8
2021-04-06,20,20,5,527.05,dPSO,8,434.8833333333333,15,44.0911,28.55
2021-04-06,20,20,5,527.05,dPSO,9,511.8,15,37.28,28.7
2021-04-06,20,20,5,527.05,SBOA,0,441.0,7,13.8095,33.84
2021-04-06,20,20,5,527.05,SBOA,1,461.45,2,5.275,36.19
2021-04-06,20,20,5,527.05,SBOA,2,438.8,2,1.3083,36.24
2021-04-06,20,20,5,527.05,SBOA,3,411.4333333333333,7,20.7333,33.94
2021-04-06,20,20,5,527.05,SBOA,4,407.3833333333334,9,6.2981,34.24
2021-04-06,20,20,5,527.05,SBOA,5,432.9500000000001,7,9.2643,37.57
2021-04-06,20,20,5,527.05,SBOA,6,450.0,5,3.0533,34.25
2021-04-06,20,20,5,527.05,SBOA,7,429.3666666666667,6,13.5305,35.67
2021-04-06,20,20,5,527.05,SBOA,8,543.5000000000001,4,2.9625,36.49
2021-04-06,20,20,5,527.05,SBOA,9,419.9166666666666,5,3.8833,34.99
2021-04-06,20,20,5,527.05,dMShOA,0,538.5000000000001,15,45.6522,26.93
2021-04-06,20,20,5,527.05,dMShOA,1,561.9166666666667,12,31.9028,27.09
2021-04-06,20,20,5,527.05,dMShOA,2,448.1833333333333,14,54.144,27.13
2021-04-06,20,20,5,527.05,dMShOA,3,533.6,13,34.45,27.11
2021-04-06,20,20,5,527.05,dMShOA,4,629.35,12,32.9903,26.97
2021-04-06,20,20,5,527.05,dMShOA,5,431.55,14,50.9833,26.91
2021-04-06,20,20,5,527.05,dMShOA,6,401.2,13,28.05,27.16
2021-04-06,20,20,5,527.05,dMShOA,7,642.1,12,35.5972,27.19
2021-04-06,20,20,5,527.05,dMShOA,8,606.8000000000001,14,29.9262,27.15
